"","ingredients.x","concept_codes","concept_ids","latest_xml_id","latest_zip_id","X.x","concept_name","vocabulary_id","domain_id","concept_class_id","meddra_id","omop_concept_id","ingredients.y","rxnorm_ids","drug_concept_ids","X.y"
"220","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Confusion","MedDRA","Condition","LLT",10010300,36775637,"bromocriptine","1760","730548",NA
"221","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Drowsiness","MedDRA","Condition","LLT",10013649,36775732,"bromocriptine","1760","730548",NA
"222","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Cerebrospinal fluid rhinorrhea","MedDRA","Condition","LLT",10008182,36775856,"bromocriptine","1760","730548",NA
"223","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Paresthesia","MedDRA","Condition","LLT",10033987,36776012,"bromocriptine","1760","730548",NA
"224","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Numbness","MedDRA","Condition","LLT",10029829,36776105,"bromocriptine","1760","730548",NA
"225","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Seizure","MedDRA","Condition","PT",10039906,36776613,"bromocriptine","1760","730548",NA
"226","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Seizures","MedDRA","Condition","LLT",10039910,36776615,"bromocriptine","1760","730548",NA
"227","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Anxiety","MedDRA","Condition","PT",10002855,36918858,"bromocriptine","1760","730548",NA
"228","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Nervousness","MedDRA","Condition","PT",10029216,36918860,"bromocriptine","1760","730548",NA
"229","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Depression","MedDRA","Condition","PT",10012378,36918942,"bromocriptine","1760","730548",NA
"230","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Hallucination","MedDRA","Condition","PT",10019063,36918984,"bromocriptine","1760","730548",NA
"231","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Apathy","MedDRA","Condition","PT",10002942,36919054,"bromocriptine","1760","730548",NA
"232","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Paranoia","MedDRA","Condition","PT",10033864,36919075,"bromocriptine","1760","730548",NA
"233","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Hypersexuality","MedDRA","Condition","PT",10066364,36919193,"bromocriptine","1760","730548",NA
"234","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Hallucinations","MedDRA","Condition","LLT",10019077,36979124,"bromocriptine","1760","730548",NA
"235","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Visual hallucinations","MedDRA","Condition","LLT",10047570,36979147,"bromocriptine","1760","730548",NA
"236","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Nightmares","MedDRA","Condition","LLT",10029414,36980345,"bromocriptine","1760","730548",NA
"237","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Urinary retention","MedDRA","Condition","PT",10046555,37019410,"bromocriptine","1760","730548",NA
"238","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Urinary frequency","MedDRA","Condition","LLT",10046539,37081087,"bromocriptine","1760","730548",NA
"239","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Pulmonary fibrosis","MedDRA","Condition","PT",10037383,37219844,"bromocriptine","1760","730548",NA
"240","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Pleural fibrosis","MedDRA","Condition","PT",10035600,37219856,"bromocriptine","1760","730548",NA
"241","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Pleurisy","MedDRA","Condition","PT",10035618,37219859,"bromocriptine","1760","730548",NA
"242","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Pleural effusion","MedDRA","Condition","PT",10035598,37219863,"bromocriptine","1760","730548",NA
"243","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Nasal congestion","MedDRA","Condition","PT",10028735,37220008,"bromocriptine","1760","730548",NA
"244","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Rhinorrhea","MedDRA","Condition","LLT",10039100,37283051,"bromocriptine","1760","730548",NA
"245","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Nasal stuffiness","MedDRA","Condition","LLT",10028771,37283160,"bromocriptine","1760","730548",NA
"246","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Rash","MedDRA","Condition","PT",10037844,37320212,"bromocriptine","1760","730548",NA
"247","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Erythromelalgia","MedDRA","Condition","PT",10015284,37320337,"bromocriptine","1760","730548",NA
"248","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Skin rash","MedDRA","Condition","LLT",10040913,37383988,"bromocriptine","1760","730548",NA
"249","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Hair loss","MedDRA","Condition","LLT",10019045,37384238,"bromocriptine","1760","730548",NA
"250","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Gambling","MedDRA","Observation","PT",10017655,37420577,"bromocriptine","1760","730548",NA
"251","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Raynaud's phenomenon","MedDRA","Condition","PT",10037912,37622435,"bromocriptine","1760","730548",NA
"252","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Hypotension","MedDRA","Condition","PT",10021097,37622449,"bromocriptine","1760","730548",NA
"253","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Orthostatic hypotension","MedDRA","Condition","PT",10031127,37622451,"bromocriptine","1760","730548",NA
"254","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Hypertension","MedDRA","Condition","PT",10020772,37622529,"bromocriptine","1760","730548",NA
"255","bromocriptine","1760","730548","caaa8c54-ee5c-47a9-8455-1f49fab45143","20211117_72d8eefe-c066-41b6-8922-9586f1cf47a1",NA,"Raynaud's syndrome","MedDRA","Condition","LLT",10037914,37689149,"bromocriptine","1760","730548",NA
"256","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Renal cysts","MedDRA","Condition","LLT",10080115,1200307,"crizotinib","1148495","40242675",NA
"257","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Peripheral neuropathy","MedDRA","Condition","LLT",10080342,1200781,"crizotinib","1148495","40242675",NA
"258","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Thrombocytopenia","MedDRA","Condition","PT",10043554,35104691,"crizotinib","1148495","40242675",NA
"259","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Lymphopenia","MedDRA","Condition","PT",10025327,35104871,"crizotinib","1148495","40242675",NA
"260","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Febrile neutropenia","MedDRA","Condition","PT",10016288,35104877,"crizotinib","1148495","40242675",NA
"261","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Neutropenia","MedDRA","Condition","PT",10029354,35104883,"crizotinib","1148495","40242675",NA
"262","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Anemia","MedDRA","Condition","LLT",10002272,35122651,"crizotinib","1148495","40242675",NA
"263","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Arrhythmia","MedDRA","Condition","PT",10003119,35204924,"crizotinib","1148495","40242675",NA
"264","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Bradycardia","MedDRA","Condition","PT",10006093,35204928,"crizotinib","1148495","40242675",NA
"265","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Dizziness","MedDRA","Condition","PT",10013573,35205025,"crizotinib","1148495","40242675",NA
"266","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Syncope","MedDRA","Condition","PT",10042772,35205037,"crizotinib","1148495","40242675",NA
"267","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Dyspnea","MedDRA","Condition","LLT",10013963,35227040,"crizotinib","1148495","40242675",NA
"268","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Diabetic ketoacidosis","MedDRA","Condition","PT",10012671,35506494,"crizotinib","1148495","40242675",NA
"269","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hypogonadism","MedDRA","Condition","PT",10058359,35506562,"crizotinib","1148495","40242675",NA
"270","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hyperglycemia","MedDRA","Condition","LLT",10020639,35532172,"crizotinib","1148495","40242675",NA
"271","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hypoglycemia","MedDRA","Condition","LLT",10021005,35532203,"crizotinib","1148495","40242675",NA
"272","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Photopsia","MedDRA","Condition","PT",10034962,35607478,"crizotinib","1148495","40242675",NA
"273","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Visual impairment","MedDRA","Condition","PT",10047571,35607485,"crizotinib","1148495","40242675",NA
"274","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Blurred vision","MedDRA","Condition","LLT",10005886,35635595,"crizotinib","1148495","40242675",NA
"275","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Visual disturbance","MedDRA","Condition","LLT",10047543,35635636,"crizotinib","1148495","40242675",NA
"276","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Visual disturbances","MedDRA","Condition","LLT",10047545,35635638,"crizotinib","1148495","40242675",NA
"277","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Gastrointestinal toxicity","MedDRA","Condition","PT",10059024,35708071,"crizotinib","1148495","40242675",NA
"278","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Constipation","MedDRA","Condition","PT",10010774,35708100,"crizotinib","1148495","40242675",NA
"279","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Dyspepsia","MedDRA","Condition","PT",10013946,35708139,"crizotinib","1148495","40242675",NA
"280","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Abdominal pain","MedDRA","Condition","PT",10000081,35708154,"crizotinib","1148495","40242675",NA
"281","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Dysphagia","MedDRA","Condition","PT",10013950,35708171,"crizotinib","1148495","40242675",NA
"282","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Nausea","MedDRA","Condition","PT",10028813,35708202,"crizotinib","1148495","40242675",NA
"283","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Vomiting","MedDRA","Condition","PT",10047700,35708208,"crizotinib","1148495","40242675",NA
"284","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Stomatitis","MedDRA","Condition","PT",10042128,35708642,"crizotinib","1148495","40242675",NA
"285","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Dysgeusia","MedDRA","Condition","PT",10013911,35708724,"crizotinib","1148495","40242675",NA
"286","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Esophagitis","MedDRA","Condition","LLT",10015461,35737974,"crizotinib","1148495","40242675",NA
"287","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Diarrhea","MedDRA","Condition","LLT",10012727,35738021,"crizotinib","1148495","40242675",NA
"288","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Pyrexia","MedDRA","Condition","PT",10037660,35809054,"crizotinib","1148495","40242675",NA
"289","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Fatigue","MedDRA","Condition","PT",10016256,35809076,"crizotinib","1148495","40242675",NA
"290","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Chills","MedDRA","Condition","PT",10008531,35809082,"crizotinib","1148495","40242675",NA
"291","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Gait disturbance","MedDRA","Condition","PT",10017577,35809104,"crizotinib","1148495","40242675",NA
"292","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Cyst","MedDRA","Condition","PT",10011732,35809382,"crizotinib","1148495","40242675",NA
"293","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hepatic failure","MedDRA","Condition","PT",10019663,35909518,"crizotinib","1148495","40242675",NA
"294","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hepatotoxicity","MedDRA","Condition","PT",10019851,35909625,"crizotinib","1148495","40242675",NA
"295","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hypoalbuminemia","MedDRA","Condition","LLT",10020943,35944221,"crizotinib","1148495","40242675",NA
"296","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Rhinitis allergic","MedDRA","Condition","PT",10039085,36009773,"crizotinib","1148495","40242675",NA
"297","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Pneumonia","MedDRA","Condition","PT",10035664,36110597,"crizotinib","1148495","40242675",NA
"298","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Sepsis","MedDRA","Condition","PT",10040047,36110642,"crizotinib","1148495","40242675",NA
"299","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Septic shock","MedDRA","Condition","PT",10040070,36110649,"crizotinib","1148495","40242675",NA
"300","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Rhinitis","MedDRA","Condition","PT",10039083,36110704,"crizotinib","1148495","40242675",NA
"301","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Upper respiratory tract infection","MedDRA","Condition","PT",10046306,36110715,"crizotinib","1148495","40242675",NA
"302","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Upper respiratory infection","MedDRA","Condition","LLT",10046300,36149017,"crizotinib","1148495","40242675",NA
"303","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Blood creatinine increased","MedDRA","Measurement","PT",10005483,36315575,"crizotinib","1148495","40242675",NA
"304","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"ALT increased","MedDRA","Measurement","LLT",10001845,36360604,"crizotinib","1148495","40242675",NA
"305","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"AST increased","MedDRA","Measurement","LLT",10003544,36360645,"crizotinib","1148495","40242675",NA
"306","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Respiratory failure","MedDRA","Condition","PT",10038695,36416501,"crizotinib","1148495","40242675",NA
"307","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Decreased appetite","MedDRA","Condition","PT",10061428,36416514,"crizotinib","1148495","40242675",NA
"308","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hypocalcemia","MedDRA","Condition","LLT",10020949,36468065,"crizotinib","1148495","40242675",NA
"309","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hypermagnesemia","MedDRA","Condition","LLT",10020670,36468070,"crizotinib","1148495","40242675",NA
"310","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hypomagnesemia","MedDRA","Condition","LLT",10021028,36468072,"crizotinib","1148495","40242675",NA
"311","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hypophosphatemia","MedDRA","Condition","LLT",10021059,36468082,"crizotinib","1148495","40242675",NA
"312","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hyperkalemia","MedDRA","Condition","LLT",10020647,36468128,"crizotinib","1148495","40242675",NA
"313","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hypokalemia","MedDRA","Condition","LLT",10021018,36468135,"crizotinib","1148495","40242675",NA
"314","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hypernatremia","MedDRA","Condition","LLT",10020680,36468148,"crizotinib","1148495","40242675",NA
"315","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hyponatremia","MedDRA","Condition","LLT",10021038,36468152,"crizotinib","1148495","40242675",NA
"316","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Hyperuricemia","MedDRA","Condition","LLT",10020907,36468506,"crizotinib","1148495","40242675",NA
"317","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Muscular weakness","MedDRA","Condition","PT",10028372,36516876,"crizotinib","1148495","40242675",NA
"318","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Musculoskeletal pain","MedDRA","Condition","PT",10028391,36516957,"crizotinib","1148495","40242675",NA
"319","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Muscle spasm","MedDRA","Condition","LLT",10028333,36569555,"crizotinib","1148495","40242675",NA
"320","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Renal cyst","MedDRA","Condition","PT",10038423,36617436,"crizotinib","1148495","40242675",NA
"321","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Headache","MedDRA","Condition","PT",10019211,36718132,"crizotinib","1148495","40242675",NA
"322","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Neuralgia","MedDRA","Condition","PT",10029223,36718401,"crizotinib","1148495","40242675",NA
"323","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Sensory disturbance","MedDRA","Condition","PT",10040026,36718406,"crizotinib","1148495","40242675",NA
"324","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Polyneuropathy","MedDRA","Condition","PT",10036105,36718463,"crizotinib","1148495","40242675",NA
"325","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Neuropathy peripheral","MedDRA","Condition","PT",10029331,36718500,"crizotinib","1148495","40242675",NA
"326","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Peripheral sensory neuropathy","MedDRA","Condition","PT",10034620,36718503,"crizotinib","1148495","40242675",NA
"327","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Dysesthesia","MedDRA","Condition","LLT",10062872,36775972,"crizotinib","1148495","40242675",NA
"328","crizotinib","1148495","40242675","19c4d302-9bf2-4557-8f22-f2c94341fd1a","20211001_2a51b0de-47d6-455e-a94c-d2c737b04ff7",NA,"Paresthesia","MedDRA","Condition","LLT",10033987,36776012,"crizotinib","1148495","40242675",NA
