"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase"
"82","GBR-13069","HA1E","trt_cp","down",-0.419138884904243,2.52842310954352e-05,0.000124761495428982,-1.19083612388726,-79.9643016510486,2241,-1.00922903937397,100,31,"SLC6A3","Dopamine uptake inhibitor","5974189","dopamine reuptake inhibitor","SLC6A3","","","Preclinical"
"83","NNC-05-2090","HA1E","trt_cp","down",-0.418604000485682,2.52842310954352e-05,0.000124761495428982,-1.1893164374285,-80.053547523427,2241,-1.31373164166747,100,31,"SLC6A11; SLC6A12; SLC6A13","GABA uptake inhibitor; GAT inhibitor","9888030","GABA uptake inhibitor, GAT inhibitor","SLC6A12","","","Preclinical"
"84","KI-8751","HA1E","trt_cp","down",-0.418127230508182,2.5327749565479e-05,0.000124761495428982,-1.18796186276974,-68.2284694332887,2241,-0.82890445406239,100,31,"KDR","KIT inhibitor; PDGFR receptor inhibitor; VEGFR inhibitor","11317348","KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor","KDR","","","Preclinical"
"85","caffeic-acid","HA1E","trt_cp","down",-0.414330744226682,2.55018234456541e-05,0.000124761495428982,-1.17717547866013,-75.2342704149933,2241,-1.12730310647566,100,31,"ALOX5; MIF; RELA; TNF","HIV integrase inhibitor; Lipoxygenase inhibitor; NFkB pathway inhibitor; Nitric oxide production inhibitor; PPAR receptor modulator; TNF production inhibitor; Tumor necrosis factor production inhibitor","689043","HIV integrase inhibitor, lipoxygenase inhibitor, nitric oxide production inhibitor, tumor necrosis factor production inhibitor","ALOX5, MIF","","","Preclinical"
"86","SB-225002","HA1E","trt_cp","down",-0.410217157041761,2.56758973258292e-05,0.000124761495428982,-1.16548816356006,-82.5524319500223,2241,0.932268738315989,100,31,"CXCR2","CC chemokine receptor antagonist","3854666","CC chemokine receptor antagonist","CXCR2","","","Preclinical"
"87","pimozide","HA1E","trt_cp","down",-0.409632865768394,2.56758973258292e-05,0.000124761495428982,-1.16382810485338,-78.1347612672914,2241,-1.10705510039468,100,31,"CACNA1I; CALM1; CALM2; CALM3; DRD3; HRH1; KCNA10; KCNH2","Dopamine receptor antagonist","16362","dopamine receptor antagonist","CACNA1I, CALM1, DRD1, DRD2, DRD3, DRD4, DRD5, HRH1, HTR1A, HTR2A, KCNA10, KCNH2","neurology/psychiatry","Tourette's disorder","Launched"
"88","reserpine","HA1E","trt_cp","down",-0.409029152633743,2.5719415795873e-05,0.000124761495428982,-1.16211286574028,-81.4368585452923,2241,-0.764640584053351,100,31,"ABCG2; BIRC5; DBH; PNMT; SLC18A1; SLC18A2; TH","Vesicular monoamine transporter inhibitor","11908593","vesicular monoamine transporter inhibitor","SLC18A1, SLC18A2","cardiology","hypertension","Launched"
"89","cilostamide","HA1E","trt_cp","down",-0.407443655290324,2.58064527359605e-05,0.000124761495428982,-1.15760823116956,-64.6586345381526,2241,0,100,31,"PDE3A; PDE3B","Phosphodiesterase inhibitor","2753","phosphodiesterase inhibitor","PDE3A, PDE3B","","","Preclinical"
"90","clomipramine","HA1E","trt_cp","down",-0.406902821862432,2.58064527359605e-05,0.000124761495428982,-1.15607164268748,-82.5078090138331,2241,-0.0264678876528265,100,31,"HTR2B; SLC6A2; SLC6A3; SLC6A4","Serotonin transporter inhibitor (SERT)","2801","serotonin transporter (SERT) inhibitor","GSTP1, HTR2A, HTR2B, HTR2C, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry","obsessive compulsive disorder (OCD)","Launched"
"91","bromocriptine","HA1E","trt_cp","down",-0.406471015742993,2.58499712060043e-05,0.000124761495428982,-1.15484481705983,-70.504239178938,2241,-0.879117709980823,100,31,"ADCY10; ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; DRD1; DRD3; DRD4; GH1; HTR1B; HTR1D; HTR2B; HTR6; HTR7; PRL; PRLR","Dopamine receptor agonist","31101","dopamine receptor agonist","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, DRD1, DRD2, DRD3, DRD4, DRD5, HTR1A, HTR1B, HTR1D, HTR2A, HTR2B, HTR2C, HTR6, HTR7","endocrinology, neurology/psychiatry","hyperprolactinemia, Parkinson's Disease, acromegaly","Launched"
"92","erythrosine","HA1E","trt_cp","down",-0.405826369198947,2.58499712060043e-05,0.000124761495428982,-1.15301328002178,-74.2079428826417,2241,-0.905906869497982,100,31,NA,"Coloring agent","12961638","coloring agent","","","","Preclinical"
"93","altrenogest","HA1E","trt_cp","down",-0.405782999595908,2.58499712060043e-05,0.000124761495428982,-1.15289006050711,-85.586791610888,2241,-0.0269849980612873,100,31,"PGR","Progestogen hormone","10041070","progestogen hormone","PGR","endocrinology","estrus","Launched"
"94","crizotinib","HA1E","trt_cp","down",-0.405327032526509,2.58934896760481e-05,0.000124761495428982,-1.15159459001487,-73.2708612226684,2241,-1.07832970541273,100,31,"ALK; AXL; CYP2B6; CYP3A5; EPHA2; EPHA6; EPHB6; IRAK1; IRAK3; LTK; MAP3K2; MAP4K1; MAP4K2; MAP4K3; MAP4K5; MERTK; MET; MST1R; NTRK2; NTRK3; NUDT1; PLK4; ROS1; SLK; STK10; TEK; TIE1","ALK inhibitor","11626560","ALK tyrosine kinase receptor inhibitor","ALK, MET","oncology","non-small cell lung cancer (NSCLC)","Launched"
"95","methotrexate","HA1E","trt_cp","down",-0.402716636264975,2.59805266161356e-05,0.000124761495428982,-1.14417806466288,-82.1062025881303,2241,-1.18633122409627,100,31,"ABCB1; ABCC2; ABCC3; ABCC4; ABCG2; AOX1; CRP; DHFR; FOLR1; FOLR2; FPGS; GGH; PDF; SLC19A1; SLC22A6; TYMS","Dihydrofolate reductase inhibitor","4112","dihydrofolate reductase inhibitor","DHFR","oncology, hematologic malignancy, dermatology, rheumatology","gestational choriocarcinoma, hydatidiform mole, acute lymphoblastic leukemia (ALL), psoriasis, rheumatoid arthritis","Launched"
"96","carvedilol","HA1E","trt_cp","down",-0.402189020611064,2.60240450861794e-05,0.000124761495428982,-1.14267902984928,-81.8830879071843,2241,-0.731980326646368,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CYP2E1; GJA1; HIF1A; KCNH2; KCNJ4; NDUFC2; NPPB; RYR2; SELE; VCAM1; VEGFA","Adrenergic receptor antagonist","2585","adrenergic receptor antagonist","ADRB1, ADRB2, ADRB3","cardiology","myocardial infarction, hypertension","Launched"
"97","ivermectin","HA1E","trt_cp","down",-0.401963908769046,2.60240450861794e-05,0.000124761495428982,-1.14203945351064,-77.4654172244534,2241,-1.33949012695691,100,31,"CHRNA7; GABRB3; GLRA3; P2RX7","GABA receptor agonist","45114068","benzodiazepine receptor agonist","CHRNA7, P2RX7","infectious disease","gastrointestinal roundworms, lungworms, cattle grubs, mites, lice, horn flies","Launched"
"98","mibefradil","HA1E","trt_cp","down",-0.400673980768068,2.60675635562232e-05,0.000124761495428982,-1.13837457555228,-77.822400713967,2241,-1.38981300422715,100,31,"ANO1; CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1H; CACNA1I; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; CATSPER1; CATSPER2; CATSPER3; CATSPER4; CYP3A5; CYP3A7; SCN2A; SCN4A; SCN5A; SCN9A","T-type calcium channel blocker","5230270","T-type calcium channel blocker","ANO1, CACNA1C, CACNA1D, CACNA1F, CACNA1G, CACNA1H, CACNA1I, CACNA1S, CACNB1, CACNB2, CACNB3, CACNB4, CATSPER1, CATSPER2, CATSPER3, CATSPER4","","","Withdrawn"
"99","BIBX-1382","HA1E","trt_cp","down",-0.399203363517192,2.61546004963107e-05,0.000124761495428982,-1.13419633246907,-65.7295850066934,2241,-1.27246573667746,100,31,"EGFR; ERBB2","EGFR inhibitor; Tyrosine kinase inhibitor","6918508","EGFR inhibitor","EGFR, ERBB2","","","Phase 1"
"100","azaperone","HA1E","trt_cp","down",-0.39822476990583,2.61981189663545e-05,0.000124761495428982,-1.13141600197484,-81.7045961624275,2241,0.0248377945455481,100,31,"DRD3","Dopamine receptor antagonist","15443","dopamine receptor antagonist","DRD2, DRD3","neurology/psychiatry","sedative","Launched"
"101","promazine","HA1E","trt_cp","down",-0.39790608259505,2.61981189663545e-05,0.000124761495428982,-1.13051056376434,-80.7228915662651,2241,-1.05429336377136,100,31,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; DRD3; DRD4; HRH1; PRNP","Dopamine receptor antagonist","4926","dopamine receptor antagonist","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD3, DRD4, HRH1, HTR2A, HTR2C","neurology/psychiatry","schizophrenia","Launched"
"102","podophyllotoxin","HA1E","trt_cp","down",-0.397432620095343,2.62416374363983e-05,0.000124761495428982,-1.12916538614359,-67.9161088799643,2241,-0.283185208338619,100,31,"CASP3; IGF1R; STMN4; TOP2A; TUBA4A; TUBB","Microtubule inhibitor; Tubulin inhibitor","4865","microtubule inhibitor, tubulin polymerization inhibitor","IGF1R, TOP2A, TUBA4A, TUBB","infectious disease","genital warts","Launched"
"103","GW-7647","HA1E","trt_cp","down",-0.397381588009523,2.62416374363983e-05,0.000124761495428982,-1.1290203963718,-75.5466309683177,2241,-0.480759435851042,100,31,"PPARA","PPAR receptor agonist","3392731","PPAR receptor agonist","PPARA","","","Preclinical"
"104","vinblastine","HA1E","trt_cp","down",-0.394801310789516,2.63286743764859e-05,0.000124761495428982,-1.12168944371173,-64.524765729585,2241,-0.936649886633674,100,31,"ABCB1; ABCB4; ABCC2; JUN; STMN4; TUBA1A; TUBB; TUBD1; TUBE1; TUBG1","Microtubule inhibitor; Tubulin inhibitor","5667","microtubule inhibitor, tubulin polymerization inhibitor","JUN, TUBA1A, TUBB, TUBD1, TUBE1, TUBG1","hematologic malignancy, infectious disease, oncology","Hodgkin's lymphoma, true histiocytic lymphoma (THL), mycosis, small lymphocytic lymphoma (SLL), testicular carcinoma, Kaposi sarcoma","Launched"
"105","thiothixene","HA1E","trt_cp","down",-0.394462751636959,2.63721928465296e-05,0.000124761495428982,-1.12072754663308,-73.4493529674253,2241,-0.024810038862175,100,31,"DRD1; HRH1","Dopamine receptor antagonist","6444849","dopamine receptor antagonist","DRD1, DRD2, HRH1, HTR2A","neurology/psychiatry","schizophrenia","Launched"
"106","nortriptyline","HA1E","trt_cp","down",-0.393552816858585,2.63721928465296e-05,0.000124761495428982,-1.11814228612995,-69.9687639446676,2241,-1.13910081125112,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CHRM1; CHRM4; CHRM5; HRH1; HTR6; KCNJ10; PGRMC1; PIK3CD; SIGMAR1; SLC6A2; SLC6A4","Tricyclic antidepressant","441358","tricyclic antidepressant","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, ADRB1, ADRB2, ADRB3, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD2, HRH1, HTR1A, HTR2A, HTR2C, HTR6, KCNJ10, PGRMC1, SIGMAR1, SLC6A2, SLC6A4","neurology/psychiatry","depression","Launched"
"107","BVT-948","HA1E","trt_cp","down",-0.392991223520133,2.64157113165734e-05,0.000124761495428982,-1.11654671564377,-62.3828647925033,2241,-1.34570530958013,100,31,"PTPN1; PTPN11; PTPN2","Tyrosine phosphatase inhibitor","6604934","tyrosine phosphatase inhibitor","PTPN1, PTPN11, PTPN2","","","Preclinical"
"108","butein","HA1E","trt_cp","down",-0.391573932661349,2.64592297866172e-05,0.000124761495428982,-1.11251998079887,-74.6987951807229,2241,-0.905327416131428,100,31,"ACE; CXCL8; IL6; SIRT1; SRD5A1; SRD5A2; TNF","EGFR inhibitor; SRC inhibitor","5281222","EGFR inhibitor, SRC inhibitor","ACE","","","Preclinical"
"109","CP-94253","HA1E","trt_cp","down",-0.390393844094552,2.65462667267047e-05,0.000124761495428982,-1.10916717306535,-61.5350290049085,2241,0.774632154093359,100,31,"HTR1B","Serotonin receptor agonist","4029677","serotonin receptor agonist","HTR1B","","","Preclinical"
"110","fasudil","HA1E","trt_cp","down",-0.39030318620313,2.65462667267047e-05,0.000124761495428982,-1.10890960046612,-60.1517179830433,2241,0.931528667325799,100,31,"CDC42BPB; MYLK3; PKIA; PRKACA; PRKG1; PRKX; ROCK1; ROCK2","Rho associated kinase inhibitor","3547","rho associated kinase inhibitor","PKIA, PRKACA, ROCK1, ROCK2","neurology/psychiatry","cerebral vasospasm","Launched"
"111","erythromycin-estolate","HA1E","trt_cp","down",-0.389960227236951,2.65462667267047e-05,0.000124761495428982,-1.10793520286035,-81.3476126729139,2241,-0.0215983871306268,100,31,NA,NA,"441371","bacterial 50S ribosomal subunit inhibitor","ABCB1, ALB, CYP3A4, CYP51A1, KCNH2, MLNR, SLC47A1","infectious disease","listeria, respiratory tract infections, skin infections, syphilis, amebiasis, pelvic inflammatory disease, chlamydia, diphtheria, erythrasma","Launched"
"112","PD-407824","HA1E","trt_cp","down",-0.387132200654752,2.66768221368361e-05,0.000124761495428982,-1.09990035728842,-57.1619812583668,2241,-1.50819853304823,100,31,NA,NA,"4369491","PKC inhibitor","WEE1","","","Preclinical"
"113","EO-1428","HA1E","trt_cp","down",-0.386680882324173,2.66768221368361e-05,0.000124761495428982,-1.09861809455694,-54.9754573850959,2241,-0.0208794196110557,100,31,"MAPK11; MAPK14","p38 MAPK inhibitor","9801969","p38 MAPK inhibitor","MAPK11, MAPK14","","","Preclinical"
"114","nilotinib","HA1E","trt_cp","down",-0.385703151789743,2.67203406068799e-05,0.000124761495428982,-1.09584021619309,-81.8384649709951,2241,-0.929358191680404,100,31,"ABL1; ABL2; BCR; CYP2B6; CYP2C8; DDR1; DDR2; EPHA2; EPHA4; EPHA5; EPHA8; EPHB1; EPHB2; EPHB3; EPHB4; KIT; MAPK11; MLTK; PDGFRA","ABL inhibitor; BCR-ABL kinase inhibitor","644241","Abl kinase inhibitor, Bcr-Abl kinase inhibitor","ABL1, KIT","hematologic malignancy","chronic myeloid leukemia (CML)","Launched"
"115","amisulpride","HA1E","trt_cp","down",-0.38501915847014,2.67638590769236e-05,0.000124761495428982,-1.09389688909361,-86.5238732708612,2241,-0.0205406126610204,100,31,"DRD3; HTR7","Dopamine receptor antagonist","2159","dopamine receptor antagonist","DRD2","neurology/psychiatry","psychosis, bipolar disorder, schizophrenia","Launched"
"116","entinostat","HA1E","trt_cp","down",-0.384834473409915,2.67638590769236e-05,0.000124761495428982,-1.09337217127529,-82.3739402052655,2241,-1.2503675387055,100,31,"HDAC1; HDAC2; HDAC3; HDAC9","HDAC inhibitor","4261","HDAC inhibitor","HDAC1, HDAC2, HDAC3, HDAC9","","","Phase 3"
"117","NSC-632839","HA1E","trt_cp","down",-0.384084468665814,2.68073775469674e-05,0.000124761495428982,-1.09124129586733,-59.8393574297189,2241,-1.31714269314772,100,31,"SENP2; USP1; USP2; USP7","Ubiquitin specific protease inhibitor","6477762","ubiquitin specific protease inhibitor","SENP2, USP1, USP2, USP7","","","Preclinical"
"118","tracazolate","HA1E","trt_cp","down",-0.384058617532175,2.68073775469674e-05,0.000124761495428982,-1.09116784893866,-66.309683177153,2241,0,100,31,NA,"GABA receptor modulator","5522","GABA receptor modulator","GABRA1","","","Phase 2"
"119","mesoridazine","HA1E","trt_cp","down",-0.383123651248393,2.68508960170112e-05,0.000124761495428982,-1.08851147019299,-51.3163766175814,2241,-0.2374173259894,100,31,NA,"Dopamine receptor antagonist","4078","dopamine receptor antagonist","DRD2, HTR2A","neurology/psychiatry","schizophrenia","Launched"
"120","U-0126","HA1E","trt_cp","down",-0.381643677345407,2.6894414487055e-05,0.000124761495428982,-1.08430664346476,-56.2248995983936,2241,-1.07498461063739,100,31,"AKT1; CHEK1; GSK3B; JAK2; LCK; MAP2K1; MAP2K2; MAP2K7; MAPK11; MAPK12; MAPK14; MAPK8; PRKCA; RAF1; ROCK1; RPS6KB1; SGK1","MEK inhibitor","3006531","MEK inhibitor","AKT1, CHEK1, GSK3B, LCK, MAP2K1, MAP2K2, MAP2K7, MAPK1, MAPK11, MAPK12, MAPK14, MAPK8, PRKCA, RAF1, ROCK1, RPS6KB1, SGK1","","","Preclinical"
"121","tacrolimus","HA1E","trt_cp","down",-0.381424002782238,2.69379329570988e-05,0.000124761495428982,-1.08368251524678,-70.8165997322624,2241,-0.984662635664734,100,31,"ABCB1; ABCG2; CYP3A5; CYP3A7; FKBP1A; FKBP2; FKBP4; IFNG; IL10; IL2; IL2RA; IL4; NFATC1; NFATC2; NFATC3; PPP3CA; PPP3CB; PPP3CC; PPP3R1; PPP3R2","Calcineurin inhibitor","24140138","calcineurin inhibitor","FKBP1A","transplant","organ rejection","Launched"
"122","AM-580","HA1E","trt_cp","down",-0.380902808653393,2.69379329570988e-05,0.000124761495428982,-1.08220172494423,-59.3931280678269,2241,0,100,31,"RARA","Retinoid receptor agonist","2126","retinoid receptor agonist","RARA","","","Preclinical"
"123","rimexolone","HA1E","trt_cp","down",-0.380778867588662,2.69379329570988e-05,0.000124761495428982,-1.08184958988249,-71.0397144132084,2241,-1.08274674545743,100,31,"NR3C1; SERPINA6","Glucocorticoid receptor agonist","73707479","glucocorticoid receptor agonist","NR3C1, SERPINA6","ophthalmology","anterior uveitis","Launched"
"124","PQ-401","HA1E","trt_cp","down",-0.380570536853221,2.69379329570988e-05,0.000124761495428982,-1.08125769117203,-49.5760821062026,2241,-1.10746319665096,100,31,"IGF1R","IGF-1 inhibitor; IGF-1R inhibitor","9549305","IGF-1 inhibitor","IGF1R","","","Preclinical"
"125","simvastatin","HA1E","trt_cp","down",-0.380418269829139,2.69814514271425e-05,0.000124761495428982,-1.08082507783243,-53.9491298527443,2241,-1.31224303476999,100,31,"APOA1; APOE; COG2; CYP2C8; CYP3A4; CYP3A5; HMGCR; ITGAL; ITGB2; LDLR; PON1","HMGCR inhibitor","54454","HMGCR inhibitor","HMGCR, ITGB2","endocrinology, cardiology, neurology/psychiatry","hypercholesterolemia, coronary heart disease, myocardial infarction, stroke, hyperlipidemia","Launched"
"126","clemastine","HA1E","trt_cp","down",-0.379852248001893,2.69814514271425e-05,0.000124761495428982,-1.07921692534869,-74.8326639892905,2241,-0.0254241708260004,100,31,"HRH1","Histamine receptor antagonist","26987","histamine receptor antagonist","HRH1","allergy","allergic rhinitis, urticaria","Launched"
"127","BIBU-1361","HA1E","trt_cp","down",-0.379473963666319,2.70249698971863e-05,0.000124761495428982,-1.07814216309654,-74.6541722445337,2241,-1.3842339053624,100,31,"EGFR","EGFR inhibitor","46861539","EGFR inhibitor","EGFR","","","Preclinical"
"128","thioproperazine","HA1E","trt_cp","down",-0.377577298462483,2.70684883672301e-05,0.000124761495428982,-1.07275345419599,-65.7742079428826,2241,0.0249621820912419,100,31,"ADRA1A; ADRA1B; DRD1","Dopamine receptor antagonist","9429","dopamine receptor antagonist","ADRA1A, ADRA1B, DRD1, DRD2, HTR1A, HTR2A","neurology/psychiatry","schizophrenia","Launched"
"129","BAX-channel-blocker","HA1E","trt_cp","down",-0.37711875904968,2.71120068372739e-05,0.000124761495428982,-1.07145067529225,-53.1012940651495,2241,-1.23289492913827,100,31,"BAX","Cytochrome C release inhibitor","2729027","cytochrome C release inhibitor","BAX","","","Preclinical"
"130","MDL-72832","HA1E","trt_cp","down",-0.376769315689159,2.71120068372739e-05,0.000124761495428982,-1.07045785455443,-59.0807675145024,2241,0.859529802343686,100,31,NA,"Serotonin receptor agonist","182585","serotonin receptor agonist","HTR1A","","","Preclinical"
"131","RS-39604","HA1E","trt_cp","down",-0.376011441431276,2.71555253073176e-05,0.000124761495428982,-1.06830462068338,-63.9000446229362,2241,-0.903761181441166,100,31,"HTR4","Serotonin receptor antagonist","5145950","serotonin receptor antagonist","HTR4","","","Preclinical"
"132","LE-135","HA1E","trt_cp","down",-0.374717011154533,2.71990437773614e-05,0.000124761495428982,-1.06462695108765,-77.376171352075,2241,-1.00597155582908,100,31,"RARB","Retinoid receptor agonist","10410894","retinoid receptor agonist","RARB","","","Preclinical"
"133","tyrphostin-AG-1478","HA1E","trt_cp","down",-0.37400197058503,2.72425622474052e-05,0.000124761495428982,-1.06259541411774,-73.2262382864792,2241,-1.23530491665041,100,31,"EGFR; MAPK14","EGFR inhibitor","2051","EGFR inhibitor","EGFR, MAPK14","","","Preclinical"
"134","imipramine","HA1E","trt_cp","down",-0.373420782777219,2.7286080717449e-05,0.000124761495428982,-1.06094417281985,-79.8750557786702,2241,-0.930152393384665,100,31,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; FMO1; HRH1; HTR6; HTR7; KCND2; KCND3; KCNH1; KCNH2; ORM2; SLC22A3; SLC6A2; SLC6A3; SLC6A4","Norepinephrine reuptake inhibitor; Serotonin reuptake inhibitor","3696","norepinephrine reputake inhibitor, serotonin reuptake inhibitor","ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7, KCND2, KCND3, KCNH1, KCNH2, SLC6A2, SLC6A3, SLC6A4","neurology/psychiatry, urology","depression, nocturnal enuresis","Launched"
"135","pyrimethamine","HA1E","trt_cp","down",-0.373265014833102,2.7286080717449e-05,0.000124761495428982,-1.06050161284396,-76.5729585006693,2241,-1.06206418621059,100,31,"DHFR; DHFRP1; HEXA; HEXB; PDF; SLC47A1; STAT3","Dihydrofolate reductase inhibitor","4993","dihydrofolate reductase inhibitor","DHFR, SLC47A1","infectious disease","malaria","Launched"
"136","GW-583340","HA1E","trt_cp","down",-0.372657495523403,2.7286080717449e-05,0.000124761495428982,-1.05877555981952,-77.7777777777778,2241,0,100,31,"EGFR; ERBB2","EGFR inhibitor; ErbB2 inhibitor; Receptor tyrosine protein kinase inhibitor","5329480","EGFR inhibitor","EGFR, ERBB2","","","Preclinical"
"137","AR-A014418","HA1E","trt_cp","down",-0.371868227153703,2.73295991874928e-05,0.000124761495428982,-1.05653313059157,-62.5613565372601,2241,-0.425076853939834,100,31,"GSK3B","Glycogen synthase kinase inhibitor","448014","glycogen synthase kinase inhibitor","GSK3B","","","Preclinical"
"138","cetirizine","HA1E","trt_cp","down",-0.370360449582675,2.74166361275803e-05,0.000124761495428982,-1.05224930949304,-64.6140116019634,2241,0.842926891767388,100,31,"HRH1; IL8","Histamine receptor antagonist","2678","histamine receptor antagonist","HRH1","allergy","allergic rhinitis","Launched"
"139","PD-102807","HA1E","trt_cp","down",-0.369891607619544,2.74166361275803e-05,0.000124761495428982,-1.05091725950628,-57.1619812583668,2241,-1.04167168288331,100,31,"CHRM4","Acetylcholine receptor antagonist","4995951","acetylcholine receptor antagonist","CHRM4","","","Preclinical"
"140","nizatidine","HA1E","trt_cp","down",-0.369643294899907,2.74166361275803e-05,0.000124761495428982,-1.05021176601184,-59.7054886211513,2241,-0.0278586783153422,100,31,"HRH2","Histamine receptor antagonist","5353831","histamine receptor antagonist","HRH2","gastroenterology","duodenal ulcer disease, erosive esophagitis (EE), ulcerative esophagitis (UE), gastroesophageal reflux disease (GERD)","Launched"
"141","sertraline","HA1E","trt_cp","down",-0.369618413464061,2.74166361275803e-05,0.000124761495428982,-1.05014107413932,-64.7925033467202,2241,-1.24064944547354,100,31,"CYP2C9; PGRMC1; SIGMAR1; SLC6A3; SLC6A4","Serotonin receptor antagonist","6093397","selective serotonin reuptake inhibitor (SSRI)","SLC6A3, SLC6A4","neurology/psychiatry, obstetrics/gynecology","depression, obsessive compulsive disorder (OCD), panic disorders, posttraumatic stress disorder, premenstrual syndrome, social anxiety disorder","Launched"
"142","amitriptyline","HA1E","trt_cp","down",-0.369157323664296,2.74601545976241e-05,0.000124761495428982,-1.0488310492056,-49.6207050423918,2241,-0.918431655041583,100,31,"ADRA1A; ADRA1B; ADRA1D; ADRB1; ADRB2; ADRB3; CHRM1; CHRM4; CHRM5; CYP2C9; HRH1; HRH2; HRH4; HTR1B; HTR1D; HTR6; HTR7; KCNA1; KCND2; KCND3; KCNQ2; KCNQ3; NTRK1; NTRK2; OPRD1; OPRK1; OPRM1; ORM2; SIGMAR1; SLC6A2; SLC6A4","Norepinephrine inhibitor; Norepinephrine reuptake inhibitor; Serotonin receptor antagonist; Serotonin reuptake inhibitor","2160","norepinephrine inhibitor, norepinephrine reuptake inhibitor, serotonin receptor antagonist, serotonin–norepinephrine reuptake inhibitor (SNRI)","ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRB1, ADRB2, ADRB3, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, HRH1, HRH2, HRH4, HTR1A, HTR1B, HTR1D, HTR2A, HTR2C, HTR6, HTR7, KCNA1, KCND2, KCND3, KCNQ2, KCNQ3, NTRK1, NTRK2, OPRD1, OPRK1, OPRM1, SIGMAR1, SLC6A2, SLC6A4","neurology/psychiatry","depression","Launched"
"143","fenbendazole","HA1E","trt_cp","down",-0.368619059144622,2.74601545976241e-05,0.000124761495428982,-1.04730175937514,-44.2213297634984,2241,0.0263327004475226,100,31,"CYP2D6; CYP2J2; CYP3A4; TUBB","Tubulin inhibitor","3334","tubulin polymerization inhibitor","TUBB","infectious disease","gastrointestinal parasites, gastrointestinal roundworms","Launched"
"144","isoxsuprine","HA1E","trt_cp","down",-0.367226357765676,2.75471915377116e-05,0.000124761495428982,-1.04334488691217,-78.0008924587238,2241,0.912863737047925,100,31,"ADRB2","Adrenergic receptor agonist","3783","adrenergic receptor agonist","ADRB2","rheumatology, cardiology","Raynaud's disease, arteriosclerosis, Buerger's disease","Launched"
"145","T-0901317","HA1E","trt_cp","down",-0.366848926146837,2.75471915377116e-05,0.000124761495428982,-1.04227254735553,-50.6470325747434,2241,-0.853811739318938,100,31,"ABCA1; NCOA1; NCOA2; NR1H2; NR1H3; NR1I2; RORA; RORC; RXRB","ABC transporter expression enhancer; LXR agonist; ROR inverse agonist","447912","LXR agonist","NCOA1, NCOA2, NR1H2, NR1H3, NR1I2, RXRB","","","Preclinical"
"146","zaldaride","HA1E","trt_cp","down",-0.366483058050636,2.75907100077554e-05,0.000124761495428982,-1.04123306149243,-75.3681392235609,2241,-0.776867075727728,100,31,"CALM1","Calmodulin antagonist","65909","calmodulin antagonist","CALM1","","","Phase 3"
"147","artesunate","HA1E","trt_cp","down",-0.365901672740515,2.75907100077554e-05,0.000124761495428982,-1.039581259061,-67.7376171352075,2241,-1.14294087521209,100,31,NA,"DNA synthesis inhibitor","73707396","DNA synthesis inhibitor","","infectious disease","malaria","Launched"
"148","nimesulide","HA1E","trt_cp","down",-0.36547559779335,2.76342284777992e-05,0.000124761495428982,-1.0383707165491,-52.9228023203927,2241,1.01493270078857,100,31,"EPX; LPO; LTF; MPO; PLA2G2E; TF; TNFRSF10A; TNFRSF10B","Cyclooxygenase inhibitor","4495","cyclooxygenase inhibitor","LTF, PLA2G2E, PTGS1, PTGS2","rheumatology, obstetrics/gynecology","osteoarthritis, menstrual pain","Launched"
