"","Mouse.gene.stable.ID","entrezgene_id.x","ensembl_gene_id","hgnc_symbol","description.x","baseMean","log2FoldChange","lfcSE","pvalue","padj","group","group_name","SRR11680775","SRR11680776","SRR11680777","SRR11680778","SRR11680779","SRR11680780","entrezgene_id.y","mgi_symbol","description.y"
"64","ENSMUSG00000030677",3835,"ENSG00000079616","KIF22","kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]",60.8544542167365,1.85269017541795,0.414501752982866,3.52439035023355e-07,2.72631173536956e-05,1,NA,5.70477409347726,5.69088611198902,5.65172434586794,5.87849862309836,6.03924791044754,6.07513826971483,110033,"Kif22","kinesin family member 22 [Source:MGI Symbol;Acc:MGI:109233]"
"65","ENSMUSG00000030786",3684,"ENSG00000169896","ITGAM","integrin subunit alpha M [Source:HGNC Symbol;Acc:HGNC:6149]",117.343738863331,1.18089833947856,0.429959654116779,0.000214971066716973,0.00578295427543881,1,NA,6.63153327804239,6.52051851558181,6.62195744142782,7.1857613277145,6.94085802661512,6.74856612467366,16409,"Itgam","integrin alpha M [Source:MGI Symbol;Acc:MGI:96607]"
"66","ENSMUSG00000030830",3683,"ENSG00000005844","ITGAL","integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]",169.111008058837,1.221760003643,0.278725315865841,5.37242992337192e-07,3.9454490639784e-05,1,NA,7.1294467067639,7.19363858159388,6.96933808089871,7.52697718830385,7.58659367644023,7.52855011468151,16408,"Itgal","integrin alpha L [Source:MGI Symbol;Acc:MGI:96606]"
"67","ENSMUSG00000030867",5347,"ENSG00000166851","PLK1","polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077]",68.3694786234887,1.53863927329977,0.368488896659679,1.33474392216117e-06,8.42901634252062e-05,1,NA,5.93664639911507,5.85234193837095,5.84658903404721,6.12943569027726,6.17696884847824,6.23228079323215,18817,"Plk1","polo like kinase 1 [Source:MGI Symbol;Acc:MGI:97621]"
"68","ENSMUSG00000031004",4288,"ENSG00000148773","MKI67","marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]",642.779604403555,2.71323714672462,0.170532973198195,3.18784137004525e-58,1.84947930152125e-54,1,NA,8.2739258868437,8.10624481035068,8.12645090318317,9.5421475695412,9.71740728452885,9.72210399610528,17345,"Mki67","antigen identified by monoclonal antibody Ki 67 [Source:MGI Symbol;Acc:MGI:106035]"
"69","ENSMUSG00000031262",2491,"ENSG00000102384","CENPI","centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968]",25.6987349882434,1.82888512771965,0.533144262036868,2.59901884812512e-05,0.00104712784841708,1,NA,4.57952040100399,4.55901645869176,4.56845286003128,4.69885167127861,4.73083215212686,4.74327043736218,102920,"Cenpi","centromere protein I [Source:MGI Symbol;Acc:MGI:2147897]"
"70","ENSMUSG00000031506",5778,"ENSG00000143851","PTPN7","protein tyrosine phosphatase non-receptor type 7 [Source:HGNC Symbol;Acc:HGNC:9659]",37.277722053717,1.49192005623711,0.574710230572355,0.000315082204860535,0.00786801402524765,1,NA,5.08198713247809,5.05560667008397,5.05795068669566,5.28650379113039,5.34451076756002,5.14114265088813,320139,"Ptpn7","protein tyrosine phosphatase, non-receptor type 7 [Source:MGI Symbol;Acc:MGI:2156893]"
"71","ENSMUSG00000032218",9133,"ENSG00000157456","CCNB2","cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]",98.5406530620865,2.68062807510016,0.327291771980861,1.53929944382031e-17,8.11863843020986e-15,1,NA,6.19598936052128,6.1257079253148,6.13804173881531,6.65071125196693,6.73553935083211,6.81658933971545,12442,"Ccnb2","cyclin B2 [Source:MGI Symbol;Acc:MGI:88311]"
"72","ENSMUSG00000032327",64220,"ENSG00000137868","STRA6","signaling receptor and transporter of retinol STRA6 [Source:HGNC Symbol;Acc:HGNC:30650]",179.307737377298,1.23349021058768,0.379092445436977,4.46028157310268e-05,0.00165172767616707,1,NA,7.15881864474446,7.26994114078118,6.96681268305307,7.50626785141427,7.54763928548667,7.81127548970005,20897,"Stra6","stimulated by retinoic acid gene 6 [Source:MGI Symbol;Acc:MGI:107742]"
"73","ENSMUSG00000032783",10024,"ENSG00000135451","TROAP","trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]",18.7294103869866,1.96616020486326,0.64626800314663,9.7304973649761e-05,0.00307926012068016,1,NA,4.14417574405132,4.12697043662747,4.13697569668942,4.2537046119426,4.27901862228483,4.24240256519526,78733,"Troap","trophinin associated protein [Source:MGI Symbol;Acc:MGI:1925983]"
"74","ENSMUSG00000033952",259266,"ENSG00000066279","ASPM","assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]",109.785496228454,2.04633996152086,0.352625252024178,3.18800181112706e-10,5.96636252931898e-08,1,NA,6.45187319744843,6.29987892620876,6.38295921074512,6.80167611676627,6.98463586167977,6.91519250017055,12316,"Aspm","abnormal spindle microtubule assembly [Source:MGI Symbol;Acc:MGI:1334448]"
"75","ENSMUSG00000034311",24137,"ENSG00000090889","KIF4A","kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]",71.838502603731,1.8465510564814,0.327938662465826,8.86997769055818e-10,1.48444193946313e-07,1,NA,5.88603419498453,5.89368071548295,5.94118900337669,6.19883688460275,6.29112860195616,6.28356639620012,16571,"Kif4","kinesin family member 4 [Source:MGI Symbol;Acc:MGI:108389]"
"76","ENSMUSG00000034457",60401,"ENSG00000131080","EDA2R","ectodysplasin A2 receptor [Source:HGNC Symbol;Acc:HGNC:17756]",63.7777231018402,1.5729392446574,0.507602577792431,7.12485917577692e-05,0.00244592059081651,1,NA,5.78617824577486,5.75453070380055,5.70385410139144,6.02728816333645,6.22327678526077,5.89240618902362,245527,"Eda2r","ectodysplasin A2 receptor [Source:MGI Symbol;Acc:MGI:2442860]"
"77","ENSMUSG00000034462",5311,"ENSG00000118762","PKD2","polycystin 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9009]",9195.83031406237,-1.49870272945623,0.0881576011787394,4.29959954597824e-66,3.74172650488756e-62,1,NA,13.5236738220096,13.5405983293301,13.5798908662325,12.3564132788746,12.433788447473,12.5106984612437,18764,"Pkd2","polycystin 2, transient receptor potential cation channel [Source:MGI Symbol;Acc:MGI:1099818]"
"78","ENSMUSG00000034855",3627,"ENSG00000169245","CXCL10","C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]",163.402257355098,1.18228237095411,0.3042610964266,4.46172448359892e-06,0.000241168678997016,1,NA,7.04642207153408,7.17542413717449,6.94098733572303,7.58993163700101,7.44329217409259,7.4330701112057,15945,"Cxcl10","chemokine (C-X-C motif) ligand 10 [Source:MGI Symbol;Acc:MGI:1352450]"
"79","ENSMUSG00000034906",23397,"ENSG00000121152","NCAPH","non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]",75.7322156885988,1.35413333786327,0.348395341961198,4.45340063021487e-06,0.000241168678997016,1,NA,6.05715738617613,5.97208429238167,6.08435201621034,6.30490943034969,6.33476291289876,6.35811470990071,215387,"Ncaph","non-SMC condensin I complex, subunit H [Source:MGI Symbol;Acc:MGI:2444777]"
"80","ENSMUSG00000035373",6354,"ENSG00000108688","CCL7","C-C motif chemokine ligand 7 [Source:HGNC Symbol;Acc:HGNC:10634]",44.5360959926658,2.30699271370646,1.32477459226368,0.00146646914607077,0.0260980526455642,1,NA,4.90379668560102,4.92596978542956,4.96468498394207,5.74558424733763,4.92454236197859,5.03684748581928,20306,"Ccl7","chemokine (C-C motif) ligand 7 [Source:MGI Symbol;Acc:MGI:99512]"
"81","ENSMUSG00000035385",6347,"ENSG00000108691","CCL2","C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]",108.460221262541,2.55988801431172,0.861320770492368,8.91137627816467e-05,0.0028669594107478,1,NA,5.87076691663649,5.9475152013917,6.07965111010574,7.27823043990273,6.19989999733748,6.20526095538843,20296,"Ccl2","chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]"
"82","ENSMUSG00000035683",9833,"ENSG00000165304","MELK","maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]",33.3780941411278,1.94033477552475,0.497195686339489,4.28335805703203e-06,0.000234439770385668,1,NA,4.92109057325558,4.88501658937992,4.91714415329997,5.06668722378537,5.11121510912627,5.14895029615684,17279,"Melk","maternal embryonic leucine zipper kinase [Source:MGI Symbol;Acc:MGI:106924]"
"83","ENSMUSG00000036768",56992,"ENSG00000163808","KIF15","kinesin family member 15 [Source:HGNC Symbol;Acc:HGNC:17273]",34.7976597434957,1.4394055596886,0.49295252111733,0.000133403260204692,0.0039826479311538,1,NA,5.02970878841361,4.97129142805499,4.99100879704977,5.18035061749948,5.18985037638562,5.14322963575281,209737,"Kif15","kinesin family member 15 [Source:MGI Symbol;Acc:MGI:1098258]"
"84","ENSMUSG00000036892",58510,"ENSG00000250799","PRODH2","proline dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:17325]",1397.85108861116,-1.44421875055179,0.166028172876,1.46501245157347e-19,1.21421627236363e-16,1,NA,10.7472527826092,10.7193631184713,10.8562687499556,9.72491131411164,9.66203088950022,9.99230747513825,56189,"Prodh2","proline dehydrogenase (oxidase) 2 [Source:MGI Symbol;Acc:MGI:1929093]"
"85","ENSMUSG00000037474",51514,"ENSG00000143476","DTL","denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]",69.8589587390659,1.5473222129453,0.405375949601179,5.62333841768584e-06,0.000292989903687764,1,NA,5.86080984838504,5.89645870074915,5.91591595714866,6.12789726748261,6.34773087261262,6.11824676820744,76843,"Dtl","denticleless E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1924093]"
"86","ENSMUSG00000037544",9787,"ENSG00000126787","DLGAP5","DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]",47.9519995110137,2.20981742909904,0.486989393341493,2.64567036685219e-07,2.16187289835974e-05,1,NA,5.37617495616934,5.31500783653187,5.33566156258176,5.53820062167292,5.65277952784027,5.72617996909533,218977,"Dlgap5","DLG associated protein 5 [Source:MGI Symbol;Acc:MGI:2183453]"
"87","ENSMUSG00000037628",1033,"ENSG00000100526","CDKN3","cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]",29.4209860257786,2.88943346184433,0.637494313980171,2.94872973032132e-07,2.35424958514874e-05,1,NA,4.67508879030461,4.69316468749405,4.66093462164987,4.84490247071403,4.86402534673047,5.00487707243041,72391,"Cdkn3","cyclin-dependent kinase inhibitor 3 [Source:MGI Symbol;Acc:MGI:1919641]"
"88","ENSMUSG00000037725",26586,"ENSG00000136108","CKAP2","cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]",72.3747230561508,2.45203738714239,0.457011514466668,3.91294153722084e-09,5.5369713378316e-07,1,NA,5.88044051202705,5.79230669516558,5.7757608586001,6.12675125068807,6.29758706314848,6.34327886404431,80986,"Ckap2","cytoskeleton associated protein 2 [Source:MGI Symbol;Acc:MGI:1931797]"
"89","ENSMUSG00000038179",57823,"ENSG00000026751","SLAMF7","SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]",102.260026723594,1.19520952965315,0.432612278834425,0.000204489972950517,0.00557307710109828,1,NA,6.40630635517858,6.44758430747813,6.3936293410715,6.85654678322272,6.88858843997134,6.51558191527575,75345,"Slamf7","SLAM family member 7 [Source:MGI Symbol;Acc:MGI:1922595]"
"90","ENSMUSG00000038379",7272,"ENSG00000112742","TTK","TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]",28.5020916703308,1.95377394562096,0.54372381654915,1.41129566913342e-05,0.000626622477583345,1,NA,4.70439099700734,4.6779050622734,4.70469124295316,4.87315111142096,4.82767250951405,4.91880715456522,22137,"Ttk","Ttk protein kinase [Source:MGI Symbol;Acc:MGI:1194921]"
"91","ENSMUSG00000038943",9055,"ENSG00000198901","PRC1","protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]",153.342279932306,2.55312840414521,0.264449768078284,2.71040838094412e-23,3.14497719135549e-20,1,NA,6.6844814361851,6.60924104633882,6.70220207253642,7.34031754518885,7.50830678697515,7.40907158859223,233406,"Prc1","protein regulator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:1858961]"
"92","ENSMUSG00000039187",55215,"ENSG00000140525","FANCI","FA complementation group I [Source:HGNC Symbol;Acc:HGNC:25568]",28.6847335109372,1.55378867811788,0.509580664129321,8.98031057650815e-05,0.00288380637609086,1,NA,4.72834140939663,4.73125536438904,4.73946298008663,4.84099492433571,4.90803817872935,4.90114084740126,208836,"Fanci","Fanconi anemia, complementation group I [Source:MGI Symbol;Acc:MGI:2384790]"
"93","ENSMUSG00000039396",55247,"ENSG00000109674","NEIL3","nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]",28.0729178809503,2.72546678186754,0.61259073283241,4.33401582082742e-07,3.29404128216163e-05,1,NA,4.61810214965178,4.62883567934326,4.65057166709278,4.7743432034516,4.8645738413195,4.89442681372455,234258,"Neil3","nei like 3 (E. coli) [Source:MGI Symbol;Acc:MGI:2384588]"
"94","ENSMUSG00000040084",701,"ENSG00000156970","BUB1B","BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]",71.3593321748172,1.63863175470332,0.471394798355904,1.95994167529533e-05,0.000834053419523601,1,NA,5.89182238247913,5.99073024579017,5.82124784859223,6.16809196915143,6.27005718792493,6.28439267254086,12236,"Bub1b","BUB1B, mitotic checkpoint serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1333889]"
"95","ENSMUSG00000040204",9768,"ENSG00000166803","PCLAF","PCNA clamp associated factor [Source:HGNC Symbol;Acc:HGNC:28961]",54.1272103836591,1.67697170141716,0.44544276613639,6.92124038666111e-06,0.000343202817463922,1,NA,5.53856745924894,5.51932213796853,5.59687576145486,5.85642116238273,5.88645647441928,5.72526308079398,68026,"Pclaf","PCNA clamp associated factor [Source:MGI Symbol;Acc:MGI:1915276]"
"96","ENSMUSG00000040466",645,"ENSG00000090013","BLVRB","biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063]",748.112285556856,-1.30119992498548,0.20070636460947,4.40548961378347e-12,9.83045470870529e-10,1,NA,9.72307689128584,9.69040987728101,10.0142543230342,9.09747714893445,8.85962064876428,9.07963585581048,233016,"Blvrb","biliverdin reductase B (flavin reductase (NADPH)) [Source:MGI Symbol;Acc:MGI:2385271]"
"97","ENSMUSG00000041219",9824,"ENSG00000198826","ARHGAP11A","Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]",239.451648198967,1.27643288265418,0.221179295180949,3.96336728807683e-10,7.26130606831339e-08,1,NA,7.59847915493236,7.54122102983643,7.48935180029923,7.9362494239917,8.12442494248445,8.17067183758094,228482,"Arhgap11a","Rho GTPase activating protein 11A [Source:MGI Symbol;Acc:MGI:2444300]"
"98","ENSMUSG00000041431",891,"ENSG00000134057","CCNB1","cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]",91.8585733546507,2.6298469957777,0.343019753304003,1.03093724837541e-15,3.8177580442498e-13,1,NA,6.14316912497512,6.05051358863037,6.05736093920929,6.59870012415986,6.6287297745998,6.66674730421059,268697,"Ccnb1","cyclin B1 [Source:MGI Symbol;Acc:MGI:88302]"
"99","ENSMUSG00000041498",9928,"ENSG00000118193","KIF14","kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]",21.677727777341,1.56273611237078,0.760604025123205,0.00110430061838225,0.0207115864902403,1,NA,4.33168083628597,4.31478584773692,4.34181244352466,4.38689853906744,4.46113657784571,4.53157039782984,381293,"Kif14","kinesin family member 14 [Source:MGI Symbol;Acc:MGI:1098226]"
"100","ENSMUSG00000041782",3898,"ENSG00000159166","LAD1","ladinin 1 [Source:HGNC Symbol;Acc:HGNC:6472]",2225.21454995843,-1.37853785958329,0.242514785561707,6.20680889455638e-10,1.09120715969448e-07,1,NA,11.453985173032,11.4891612401643,11.4306236878032,10.6150721658324,10.6287409953869,10.0020497278906,16763,"Lad1","ladinin [Source:MGI Symbol;Acc:MGI:109343]"
"101","ENSMUSG00000042489",63967,"ENSG00000092853","CLSPN","claspin [Source:HGNC Symbol;Acc:HGNC:19715]",35.9290522251015,1.50756864954435,0.48611222730611,7.55067175317755e-05,0.00254196212503008,1,NA,5.05226837035637,5.00283223606981,5.05038645677898,5.23057199784142,5.24305855226843,5.18109058424249,269582,"Clspn","claspin [Source:MGI Symbol;Acc:MGI:2445153]"
"102","ENSMUSG00000044201",995,"ENSG00000158402","CDC25C","cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727]",11.590599022842,2.10309479511668,1.16256897074674,0.00185755202679858,0.0311471031083133,1,NA,3.48303143067537,3.45234940147023,3.4634547122357,3.54670289394122,3.56803579560963,3.55442466577468,12532,"Cdc25c","cell division cycle 25C [Source:MGI Symbol;Acc:MGI:88350]"
"103","ENSMUSG00000044783",55355,"ENSG00000123485","HJURP","Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]",1329.75880855134,1.15471160043173,0.28540843665488,2.33611671947633e-06,0.000138299698988046,1,NA,9.97495830438632,9.99479130575058,9.43504969927207,10.3644267663255,10.874592173343,10.6991456453126,212427,"Hjurp","Holliday junction recognition protein [Source:MGI Symbol;Acc:MGI:2685821]"
"104","ENSMUSG00000046179",79733,"ENSG00000129173","E2F8","E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]",29.1920567401623,1.7579038903639,0.524977876551465,3.34759092199137e-05,0.00131523295704876,1,NA,4.74025650801534,4.7316602276774,4.74619790687064,4.85594091739184,4.95975984919276,4.90937950075347,108961,"E2f8","E2F transcription factor 8 [Source:MGI Symbol;Acc:MGI:1922038]"
"105","ENSMUSG00000047534",55320,"ENSG00000129534","MIS18BP1","MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190]",39.5328144370911,2.48140190644865,0.48374787367526,1.50807653511636e-08,1.77351838470947e-06,1,NA,5.09435691456035,5.08680864075886,5.07215076185441,5.28876931731335,5.33441010656448,5.43535324009523,217653,"Mis18bp1","MIS18 binding protein 1 [Source:MGI Symbol;Acc:MGI:2145099]"
"106","ENSMUSG00000049037",50856,"ENSG00000111729","CLEC4A","C-type lectin domain family 4 member A [Source:HGNC Symbol;Acc:HGNC:13257]",64.7089730821857,1.32219798475752,0.641939525953623,0.00106251808632368,0.0202775518557715,1,NA,5.73689731518529,5.73897107083912,5.78730354595255,6.28873294896526,5.99817762408412,5.81916329723,269799,"Clec4a1","C-type lectin domain family 4, member a1 [Source:MGI Symbol;Acc:MGI:3036291]"
"107","ENSMUSG00000050370",9023,"ENSG00000138135","CH25H","cholesterol 25-hydroxylase [Source:HGNC Symbol;Acc:HGNC:1907]",91.5827601504372,1.50308561074325,0.650691277552918,0.000589800634300738,0.0128318500500054,1,NA,6.03389084912957,6.24201150352947,6.19147594598161,6.84081609520337,6.31204232652891,6.51968525346564,12642,"Ch25h","cholesterol 25-hydroxylase [Source:MGI Symbol;Acc:MGI:1333869]"
"108","ENSMUSG00000051220",54821,"ENSG00000186871","ERCC6L","ERCC excision repair 6 like, spindle assembly checkpoint helicase [Source:HGNC Symbol;Acc:HGNC:20794]",43.1338957922255,1.78692234863452,0.485247512946729,9.61018178291875e-06,0.000454525037857883,1,NA,5.24376659092267,5.22130247079122,5.27410945645511,5.39007323288822,5.55166336152803,5.50719907992975,236930,"Ercc6l","excision repair cross-complementing rodent repair deficiency complementation group 6 like [Source:MGI Symbol;Acc:MGI:2654144]"
"109","ENSMUSG00000051378",146909,"ENSG00000186185","KIF18B","kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102]",30.4932493181879,2.3790733058214,0.530300201473559,3.74314612695243e-07,2.87002019117212e-05,1,NA,4.7868262903922,4.74890028507094,4.75890558866778,4.94728218535933,4.99144831210978,4.9894991263367,70218,"Kif18b","kinesin family member 18B [Source:MGI Symbol;Acc:MGI:2446979]"
"110","ENSMUSG00000052396",80168,"ENSG00000166391","MOGAT2","monoacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:23248]",629.963384954325,-1.4437034014634,0.308938195304651,1.28697117498939e-07,1.14870427183027e-05,1,NA,9.637872732937,9.6320213672876,9.43296067113959,8.9546286635293,8.6928382354055,8.31687349932042,233549,"Mogat2","monoacylglycerol O-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2663253]"
"111","ENSMUSG00000056501",1051,"ENSG00000172216","CEBPB","CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]",1502.02828570746,-1.24169681477805,0.276039689987185,3.04508831986355e-07,2.42008046608334e-05,1,NA,10.4880747016726,11.2566048733488,10.6745203564153,10.0864616710818,9.92632720560202,9.84643529630956,12608,"Cebpb","CCAAT/enhancer binding protein (C/EBP), beta [Source:MGI Symbol;Acc:MGI:88373]"
"112","ENSMUSG00000058248",3756,"ENSG00000143473","KCNH1","potassium voltage-gated channel subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:6250]",151.363107142916,-1.61117053396734,0.414025918482505,3.9262975285228e-06,0.000217634421923374,1,NA,7.42136157636799,7.48099370875021,7.21074364201074,6.75320325056507,6.69278841213359,6.99431611663349,16510,"Kcnh1","potassium voltage-gated channel, subfamily H (eag-related), member 1 [Source:MGI Symbol;Acc:MGI:1341721]"
"113","ENSMUSG00000058290",9700,"ENSG00000135476","ESPL1","extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]",55.6697940487616,1.52724426296251,0.358478690465971,9.4051338637716e-07,6.29149593213878e-05,1,NA,5.63327365106901,5.60340312381488,5.61995890658553,5.81446342991728,5.89759846815618,5.90172651578843,105988,"Espl1","extra spindle pole bodies 1, separase [Source:MGI Symbol;Acc:MGI:2146156]"
"114","ENSMUSG00000060177",354,"ENSG00000142515","KLK3","kallikrein related peptidase 3 [Source:HGNC Symbol;Acc:HGNC:6364]",391.389189609336,-6.26566054250968,0.77858717503195,3.92198704217254e-17,1.95034812768609e-14,1,NA,9.22380606733153,8.30542474944255,8.55148318880735,6.62038789731849,6.63526740503722,6.53182149867615,13646,"Klk1b22","kallikrein 1-related peptidase b22 [Source:MGI Symbol;Acc:MGI:95291]"
"115","ENSMUSG00000060177",3816,"ENSG00000167748","KLK1","kallikrein 1 [Source:HGNC Symbol;Acc:HGNC:6357]",391.389189609336,-6.26566054250968,0.77858717503195,3.92198704217254e-17,1.95034812768609e-14,1,NA,9.22380606733153,8.30542474944255,8.55148318880735,6.62038789731849,6.63526740503722,6.53182149867615,13646,"Klk1b22","kallikrein 1-related peptidase b22 [Source:MGI Symbol;Acc:MGI:95291]"
"116","ENSMUSG00000060177",3817,"ENSG00000167751","KLK2","kallikrein related peptidase 2 [Source:HGNC Symbol;Acc:HGNC:6363]",391.389189609336,-6.26566054250968,0.77858717503195,3.92198704217254e-17,1.95034812768609e-14,1,NA,9.22380606733153,8.30542474944255,8.55148318880735,6.62038789731849,6.63526740503722,6.53182149867615,13646,"Klk1b22","kallikrein 1-related peptidase b22 [Source:MGI Symbol;Acc:MGI:95291]"
"117","ENSMUSG00000063953",262,"ENSG00000123505","AMD1","adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:457]",206.126863418277,3.03158310390699,0.283935532183061,7.6683607566494e-28,1.11223182474569e-24,1,NA,6.92730580298002,6.86061254098858,6.76238712543861,7.88568840615868,7.9630399399825,7.76957716119118,100041585,"Amd2","S-adenosylmethionine decarboxylase 2 [Source:MGI Symbol;Acc:MGI:1333111]"
"118","ENSMUSG00000068323",57835,"ENSG00000188687","SLC4A5","solute carrier family 4 member 5 [Source:HGNC Symbol;Acc:HGNC:18168]",53.3079150869304,-1.33025011289843,0.371154003598739,1.41069564082199e-05,0.000626622477583345,1,NA,5.82525078098914,5.77094174421343,5.79848973565747,5.53782541151737,5.59107737301604,5.59373696170349,232156,"Slc4a5","solute carrier family 4, sodium bicarbonate cotransporter, member 5 [Source:MGI Symbol;Acc:MGI:2443220]"
"119","ENSMUSG00000068744",84722,"ENSG00000134222","PSRC1","proline and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24472]",39.6835628491397,2.1592166539898,0.476902097550377,2.77254958152362e-07,2.23408451233419e-05,1,NA,5.10853148105409,5.13951495757244,5.11437881765748,5.30438440219573,5.43695100573879,5.33218336271828,56742,"Psrc1","proline/serine-rich coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1913099]"
"120","ENSMUSG00000071637",1052,"ENSG00000221869","CEBPD","CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]",460.93724451333,-1.24825941081435,0.237299434698382,6.75712413311981e-09,8.71168485458892e-07,1,NA,8.91435390111418,9.28827161506155,8.99099329953421,8.48622319925168,8.41466249337053,8.24500198286961,12609,"Cebpd","CCAAT/enhancer binding protein (C/EBP), delta [Source:MGI Symbol;Acc:MGI:103573]"
"121","ENSMUSG00000072082",899,"ENSG00000162063","CCNF","cyclin F [Source:HGNC Symbol;Acc:HGNC:1591]",35.7721846868793,1.99415666279343,0.451998364031353,4.92964549286271e-07,3.66668717108015e-05,1,NA,4.99679106962126,4.98915595842143,5.00906205008746,5.17502665547402,5.25128534465458,5.21227937846705,12449,"Ccnf","cyclin F [Source:MGI Symbol;Acc:MGI:102551]"
"122","ENSMUSG00000072596",6036,"ENSG00000169385","RNASE2","ribonuclease A family member 2 [Source:HGNC Symbol;Acc:HGNC:10045]",17.2116891714101,2.47073953592401,0.757890036709225,5.08296660295886e-05,0.00184310486926039,1,NA,4.01590820264533,3.99795375842279,3.9912995201629,4.0984467350353,4.13073041957463,4.16234234901803,13587,"Ear2","eosinophil-associated, ribonuclease A family, member 2 [Source:MGI Symbol;Acc:MGI:108020]"
"123","ENSMUSG00000072596",6037,"ENSG00000169397","RNASE3","ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046]",17.2116891714101,2.47073953592401,0.757890036709225,5.08296660295886e-05,0.00184310486926039,1,NA,4.01590820264533,3.99795375842279,3.9912995201629,4.0984467350353,4.13073041957463,4.16234234901803,13587,"Ear2","eosinophil-associated, ribonuclease A family, member 2 [Source:MGI Symbol;Acc:MGI:108020]"
"124","ENSMUSG00000073988",7274,"ENSG00000137561","TTPA","alpha tocopherol transfer protein [Source:HGNC Symbol;Acc:HGNC:12404]",1174.7609515551,1.14339938001984,0.228104080095371,2.61308740557532e-08,2.89686536904703e-06,1,NA,9.73182470069717,9.72660898375512,9.61055125915586,10.7474087535884,10.468371063578,10.1321653157989,50500,"Ttpa","tocopherol (alpha) transfer protein [Source:MGI Symbol;Acc:MGI:1354168]"
"125","ENSMUSG00000074254",1548,"ENSG00000255974","CYP2A6","cytochrome P450 family 2 subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:2610]",20264.6939625963,-2.03995043866592,0.431289536880133,9.03508420083664e-08,8.45460432879364e-06,1,NA,14.6844697523883,14.5664697028731,14.9885659590638,12.7102200343327,12.9020886978706,13.5434300706622,13086,"Cyp2a4","cytochrome P450, family 2, subfamily a, polypeptide 4 [Source:MGI Symbol;Acc:MGI:88596]"
